"Sequence No." "V" "D" "air density" "Humidity" "I" "S_a" "S_b" "y (% relative to rated power)"
"13472" 7.241622 45.26957 1.21494778973287 67.333422 0.0871938220470497 0.338057152895656 0.104954037050088 42.38
"13473" 7.060252 43.22241 1.2154196379105 68.59583 0.0906813807779099 0.295899400379073 0.082079165647965 44.9933333333333
"13474" 7.671998 42.3574 1.21592958582736 70.729271 0.0811574507709726 0.105624933900143 0.0981970122150007 43.62
"13475" 7.340358 42.84922 1.21655024341527 73.225921 0.0756466373983394 0.124782894637051 0.0507835168872935 42.33
"13476" 7.583591 43.02974 1.21696435322474 74.221724 0.0741503860110599 0.147397070922518 0.0762005033561499 37.2666666666667
"13477" 7.544568 43.91083 1.2169610006675 75.065975 0.0801153624700579 0.20185528174533 0.0443144935344671 36.6033333333333
"13478" 7.714678 42.6815 1.21723370438055 76.530719 0.0681218451372825 0.134457029219352 0.0697124716229663 32.0066666666667
"13479" 7.521792 44.51131 1.2177532081792 77.736795 0.0803843153333674 0.240685763239995 0.0499065317387659 31.1633333333333
"13480" 7.139918 45.30326 1.21752370263285 77.894098 0.0836103719958689 0.359679355198142 0.0371210822516507 32.68
"13481" 7.030869 46.75331 1.21836971382701 79.107114 0.0945141916312194 0.429259359446068 0.104470171368857 34.9833333333333
"13482" 7.195991 47.36212 1.21810316354241 79.2426 0.0854430473856902 0.374466084194849 0.139576483738489 39.4533333333333
"13483" 7.703114 50.79239 1.21824263632146 79.863291 0.0906347874379115 0.356781673651441 0.20117720875588 41.9133333333333
"13484" 8.406154 51.53169 1.21860438357875 81.133635 0.0594496484361338 0.321110246298221 0.216723818926855 42.68
"13485" 7.962931 51.47703 1.21870999444856 81.56647 0.0818774770244775 0.330046842301425 0.190060591741912 36.3533333333333
"13486" 7.500717 50.62363 1.21925545397526 82.546803 0.0677499097752922 0.407736476204307 0.252963440510536 27.3266666666667
"13487" 7.546364 54.15189 1.21946608563205 83.073272 0.0491037670592089 0.328469654931727 0.212143727622198 26.41
"13488" 7.633553 58.38356 1.21936830075659 82.278016 0.0441666154672667 0.226091712263985 0.154114541724802 16.8966666666667
"13489" 7.003041 59.37576 1.21970783117635 81.732703 0.0563510909046513 0.311745988930289 0.119045970879076 15.15
"13490" 6.832754 60.07192 1.21967366865286 80.7732 0.0610816077967976 0.335571412926572 0.135310375172223 14.3066666666667
"13491" 6.998919 58.21346 1.22024482384982 80.414553 0.058349639422888 0.254398477486624 0.145506324684187 11.37
"13492" 6.93797 58.27896 1.22096667138489 80.34691 0.0459169757147984 0.226153908337276 0.104489012580664 13.4133333333333
"13493" 6.99616 60.37612 1.22011723630587 79.677025 0.0598077373873668 0.189210720686523 0.118438504224763 18.31
"13494" 6.688515 62.48091 1.22115053234209 79.743081 0.0728090016991813 0.36282097799551 0.112300485739892 15.4633333333333
"13495" 7.01807 57.56647 1.22044919909551 79.449697 0.0620111797118011 0.221897722799413 0.11588059938949 14.6166666666667
"13496" 7.659825 57.17637 1.22042654382645 79.222167 0.0456080132379003 0.130560169208319 0.15089092468044 17.53
"13497" 7.738801 58.15539 1.22068483870219 79.471911 0.04227030776473 0.0988195192182638 0.147577547580201 13.5166666666667
"13498" 7.651949 60.28917 1.22069427773557 79.696463 0.0474549294565345 0.199663146138734 0.124323185605633 14
"13499" 7.320198 61.84308 1.22104141757891 80.035914 0.0571119251145939 0.250694923581204 0.11043544628061 19.3266666666667
"13500" 7.323582 62.71526 1.22082230217343 79.867257 0.0493191036845085 0.292069334338969 0.0734384218117286 16.3066666666667
"13501" 7.009168 61.3097 1.22122044322214 80.106289 0.0532479889196549 0.235232106016669 0.0648781547316068 12.5866666666667
"13502" 7.484421 59.24366 1.2216510019201 80.97236 0.0405815092443357 0.0464546391497329 0.118738667575649 14.4133333333333
"13503" 7.106766 60.84419 1.22208397193763 81.672003 0.0590770682473575 0.240201286210093 0.0331413250911619 19.29
"13504" 7.204748 62.54937 1.22204947553143 82.182601 0.0589347052804623 0.327089854166453 0.0767678807216945 25.4866666666667
"13505" 7.554464 63.33076 1.22240853525725 82.156616 0.0778285792347412 0.340068041351193 0.139492400528816 24.7333333333333
"13506" 7.673009 63.78613 1.22237705692258 81.643639 0.0863505177694956 0.164192531951469 0.201988801286608 22.4366666666667
"13507" 7.428878 65.1191 1.22198405523842 81.585318 0.0771263574391718 0.185041424584567 0.175424869165155 19.8133333333333
"13508" 7.035167 69.27964 1.22232631926152 81.500614 0.0751315640410526 0.290843527047431 0.0476786721696016 24.6266666666667
"13509" 6.953031 69.02111 1.22170088169233 80.930506 0.065578162962311 0.360013125998 0.0573923536303695 24.9566666666667
"13510" 6.7021 69.43441 1.22133306139287 80.10133 0.0707996598081198 0.345126928103776 0.0651822099439432 27.5166666666667
"13511" 6.412948 70.41343 1.22128693665728 79.278505 0.083587485817755 0.40754701027557 0.035744018268539 25.4433333333333
"13512" 6.836732 68.83689 1.22150754129799 78.627065 0.0749218778796653 0.308735750625311 0.0667348294281521 24.7133333333333
"13513" 6.809866 67.60519 1.22166015717867 79.125364 0.0638014756824877 0.236589081538904 0.078744884163027 24.09
"13514" 6.845441 67.88813 1.22163417198252 79.662939 0.0614810207260569 0.227091984814132 0.0336057491219532 26.2366666666667
"13515" 6.892949 63.80749 1.22224196864397 79.995601 0.0644170441417744 0.213135959831877 0.0804010894938795 23.3033333333333
"13516" 6.723063 63.0764 1.22228951083405 80.036664 0.0723444507362195 0.241287712250074 0.0900892922014006 19.8533333333333
"13517" 6.403292 62.19369 1.22220374466618 80.422885 0.071299700216701 0.248663047352889 0.0343763239891372 18.4766666666667
"13518" 6.267073 64.00704 1.22262077859378 81.425631 0.0634048941188335 0.257767164795563 0.0207664117222121 17.8433333333333
"13519" 5.888887 66.39826 1.22275600071929 81.481174 0.0625617370481043 0.361188364140594 0.113759396070612 16.9966666666667
"13520" 5.774048 63.83667 1.22298602374348 83.229185 0.0641518220839176 0.34034299940687 0.125404545290987 16.5133333333333
"13521" 6.171544 60.43585 1.22379835377796 85.201355 0.0728788290256053 0.294417842153934 0.104903890572607 14.91
"13522" 6.225371 61.14824 1.2234680376648 86.699821 0.0653273997646084 0.369005686710286 0.108599181026232 13.6
"13523" 6.085591 60.564 1.22368276270584 88.451997 0.0758902791857027 0.420047422896511 0.0620864220921837 13.8333333333333
"13524" 6.548221 54.07287 1.22414899601231 89.709843 0.056424439553888 0.288882538293046 0.111263102693389 10.6566666666667
"13525" 6.984227 52.988 1.22433632058619 91.053387 0.0513854289100283 0.219846741670865 0.150886063831733 10.9933333333333
"13526" 6.961211 53.00948 1.22395266039105 91.285278 0.0519446400920759 0.205379211292625 0.185753909319765 13.1633333333333
"13527" 6.927096 51.51634 1.22391294746959 91.253936 0.0819124926231714 0.389751555008803 0.164515282946752 11.9133333333333
"13528" 7.138587 56.08659 1.22364666880738 90.576711 0.043114050441635 0.170448420139025 0.196408511397427 12.5133333333333
"13529" 7.486394 55.27949 1.22302643872301 89.381747 0.0366559521179356 0.136513786345788 0.167727851373823 8.5
"13530" 7.584072 56.10986 1.22339032659696 89.192901 0.0439163684100045 0.183320399080787 0.171484985055707 8.13
"13531" 7.463651 58.83432 1.22242688282464 88.122114 0.0362863697672895 0.226662795595496 0.118582149417373 8.11666666666667
"13532" 7.29346 58.75887 1.2227667394301 87.64167 0.0486264543851615 0.224867311516128 0.0645243050281312 9.10333333333333
"13533" 6.540523 60.8413 1.2227340709535 87.583942 0.0558333332059225 0.424410860522952 0.0361266227819891 11.52
"13534" 6.885122 58.15001 1.22256098185249 87.964016 0.050297932266124 0.24377124757923 0.0863493833023483 11.2966666666667
"13535" 7.173729 57.06557 1.22292155380302 88.412327 0.0412358481899721 0.0399960468244113 0.0892462959313174 10.8933333333333
"13536" 7.27099 58.67319 1.22253296948585 87.897959 0.0414720828938013 0.0852355354166324 0.0721349153656528 18.3633333333333
"13537" 7.623737 58.10794 1.22269442697534 87.86245 0.0443691984652671 0.0406079145364262 0.0516005033452818 19.3066666666667
"13538" 7.335884 60.00458 1.2217571930857 87.370698 0.0535694403019459 0.0175250145555793 0.0610554440113746 20.3733333333333
"13539" 6.772014 60.38072 1.22095298571679 86.553026 0.0407118620841599 0.0801567756410509 0.0460508011220572 22.2433333333333
"13540" 6.560908 61.06692 1.22003975436953 85.752616 0.0644235218661807 0.111332389279024 0.0351569780923858 16.03
"13541" 6.19464 59.13825 1.21997335069081 85.185683 0.0429992864799246 0.0340318308141351 0.049170009763985 20.57
"13542" 5.914005 60.7894 1.21779294259476 82.970316 0.0657845740745907 0.0903773388731613 0.00407638784598841 23.9166666666667
"13543" 5.926371 62.23766 1.21678676604007 81.913216 0.0521664944702247 0.150935623030893 0.00346599456807248 21.47
"13544" 4.523562 54.90872 1.2044920611395 75.388721 0.0437625039736385 0.0493285129400042 0.0463794574514626 4.06333333333333
"13545" 4.214586 57.03057 1.20352727268809 75.343689 0.0475177395834371 0.130448451267709 0.0635062465018262 1.93
"13546" 10.57738 37.88046 1.19486628319295 68.33478 0.038976343858309 0.0542258706683093 0.0588662616753492 43.9533333333333
"13547" 10.81673 39.09241 1.19548532720286 68.537511 0.0434890581534345 0.00139239647432879 0.104220741378915 47.8533333333333
"13548" 10.33004 41.24786 1.19653070548571 67.403843 0.0614138764225501 0.0564936619622756 0.0585236851313774 47.97
"13549" 9.74386 43.04031 1.19648091681296 66.489369 0.0551704457986876 0.136555936797321 0.00663788825398689 48.7333333333333
"13550" 9.703057 43.53587 1.19581684334719 66.142027 0.0489928586423846 0.181963371948366 0.025636028192232 54.7033333333333
"13551" 10.18696 46.53852 1.19546747380743 65.859355 0.0480077275261707 0.228348571790671 0.0814357783237172 64.1166666666667
"13552" 10.31787 47.07541 1.19583800541533 65.579259 0.0548848357267537 0.251663441835173 0.095660442017993 69.8033333333333
"13553" 10.67961 48.94661 1.19558902966966 65.640952 0.0565724871975662 0.17771247089066 0.15209794863396 74.4933333333333
"13554" 11.0939 50.45616 1.19618916121894 65.997418 0.0496196017631311 0.105005735131809 0.187712993169964 71.48
"13555" 11.51424 52.0836 1.1960025201719 65.93394 0.0423785156467123 0.0461649331675238 0.197173758060056 69.5066666666667
"13556" 11.63183 51.61821 1.19513017731649 64.711601 0.0295509305070655 0.000134459431833991 0.193277365378625 58.91
"13557" 11.14377 51.43985 1.19563685274015 64.266663 0.042444136948268 0.00478221376636902 0.191689226033363 55.3933333333333
"13558" 8.342656 61.32071 1.19728290226951 62.191346 0.0525050895062675 0.0741365923258948 0.00731201873186153 37.7633333333333
"13559" 8.444648 62.67323 1.19807556458967 61.791833 0.0507964808006207 0.15844147208691 0.0495079750425223 44.06
"13560" 8.857076 62.93069 1.1983970116438 61.627585 0.0568989698180302 0.0498169788569859 0.0840533416930695 42.4966666666667
"13561" 8.857397 63.52217 1.19879906142163 62.039396 0.0575688997568925 0.077762822334325 0.099898686073014 43.8666666666667
"13562" 8.675145 63.72859 1.1996716973513 62.978467 0.0547082498332881 0.0637957579336412 0.105582096389454 42.1133333333333
"13563" 8.672755 64.38271 1.20030041222609 63.54044 0.0668210735804251 0.113838397639325 0.130006388238373 37.1566666666667
"13564" 8.782687 64.15598 1.20108883152987 64.389651 0.0666637897946266 0.171175376571264 0.131089044677201 37.7066666666667
"13565" 8.596329 66.67308 1.20162099687258 64.99983 0.0670193055663644 0.102368080742008 0.10925954756497 34.32
"13566" 8.192353 69.36123 1.20225168732261 66.158691 0.0738321700737261 0.196011318905172 0.0598212541489871 37.9966666666667
"13567" 8.224416 70.04439 1.20282053382107 67.083875 0.0768119827596269 0.279558204296663 0.0748507889977912 38.12
"13568" 7.878902 70.36656 1.20339148389673 67.979503 0.0776874493425607 0.299634243398917 0.0732507111265729 38.1966666666667
"13569" 7.841996 71.19283 1.20401630402972 68.69323 0.109744266638239 0.324226617073199 0.120675903644819 41.7933333333333
"13570" 7.423216 70.27178 1.20461001962981 69.672766 0.0837631425516919 0.388366791350568 0.12544455692501 39.2966666666667
"13571" 7.658349 70.59173 1.20509520394328 70.292068 0.103681720433477 0.386671398087411 0.144510812200754 37.0466666666667
"13572" 7.597288 70.37053 1.20558921447801 70.428942 0.0901039423541664 0.322015015904845 0.0477480057873597 32.48
"13573" 7.771585 70.88665 1.20555927654288 70.550345 0.0906152734609478 0.370807798798747 0.0989146572374454 30.01
"13574" 7.700708 70.06534 1.2060810681126 70.864558 0.107182417512779 0.415719126820127 0.117416054377642 22.71
"13575" 7.666609 72.14417 1.20584474006193 71.281725 0.103980025588888 0.370204288285983 0.151541434818641 23.5233333333333
"13576" 7.558249 70.44293 1.20612611091796 71.404314 0.101849886131034 0.353050070848796 0.182519844326115 24.0266666666667
"13577" 7.655542 70.93122 1.20619939704997 71.240265 0.109153852202757 0.435994401639742 0.132942713399602 26.5333333333333
"13578" 7.946507 72.54439 1.20659328445378 71.239868 0.103844670369006 0.382221895096376 0.195797084573058 27.4633333333333
"13579" 8.313031 73.89916 1.20661118144026 70.915736 0.0706355960900422 0.207582623787669 0.223096964663728 24.4366666666667
"13580" 7.674196 75.34918 1.20695846404061 71.528493 0.0788774745914751 0.30045194763921 0.169054907578947 23.06
"13581" 7.313974 73.42154 1.20732910255811 71.610021 0.085837330020588 0.320923705361829 0.155997653720377 21.5533333333333
"13582" 7.38522 75.0538 1.20750287271423 71.872858 0.075146833811315 0.266453252697745 0.170179986521385 22.5133333333333
"13583" 7.386695 76.25623 1.20702631807478 71.68798 0.0704819814544935 0.298922902609902 0.168049847236672 18.6266666666667
"13584" 7.277838 77.24768 1.20728461713883 71.433672 0.0621548459858546 0.320022018964964 0.179098458461512 13.5833333333333
"13585" 7.514272 77.87371 1.20665137650895 71.516701 0.0604173098871055 0.320882191433486 0.181204723002809 14.4066666666667
"13586" 7.82206 78.36745 1.20700383063623 71.780221 0.0489720610683119 0.337714688064905 0.144358509584816 14.7233333333333
"13587" 7.986797 79.99224 1.20668275645003 72.560201 0.0490328225445069 0.3087273467439 0.141687677205473 15.78
"13588" 8.014063 79.48857 1.20738158855198 73.182082 0.0472085133346219 0.302578617389927 0.124048368970866 14.9933333333333
"13589" 7.88543 79.35613 1.20691497469718 73.791466 0.0468951851706248 0.294050106924448 0.110367359363469 12.7466666666667
"13590" 8.12701 80.07329 1.20719269472656 73.633367 0.0496477425276947 0.231684941594688 0.136766404392851 12.7833333333333
"13591" 8.326424 81.53557 1.20641005700103 73.52982 0.0529138319163185 0.187417382051558 0.166114320011221 15.1666666666667
"13592" 8.257809 82.8761 1.20625478708387 73.568501 0.0488937804204481 0.21402917186183 0.133652865055761 17.97
"13593" 8.402882 83.92296 1.20623267089418 72.993831 0.0556764928985079 0.159846152419561 0.15041971361463 22.72
"13594" 8.120033 85.53776 1.20588714817577 73.410602 0.0565005339264015 0.215823510953356 0.0994770107923709 23.9466666666667
"13595" 8.091372 86.87715 1.2057975819973 73.532597 0.0534487476289559 0.324186027695622 0.0757516455916179 28.0833333333333
"13596" 8.243823 87.40787 1.20629595682223 73.705574 0.0657953597499607 0.250791179824117 0.0932468967576888 29.5466666666667
"13597" 8.204928 87.36775 1.20579280008018 74.033476 0.0538228367147158 0.26517915399207 0.0870177776074082 29.0633333333333
"13598" 8.104379 88.52039 1.20629647525635 74.734902 0.0640107650444285 0.335088023520094 0.0595415879509326 27.2266666666667
"13599" 8.288492 87.3606 1.20723792437898 75.313737 0.0729292131789474 0.268275902877896 0.0740079502039652 27.3233333333333
"13600" 8.041811 88.83756 1.20662888541495 74.926525 0.0744394266415861 0.310366804945048 0.0730259276389435 25.0066666666667
"13601" 7.910066 91.7702 1.20613749277311 75.236374 0.0873940116302443 0.39178702133353 0.100586070326032 22.36
"13602" 7.452263 91.57748 1.20637488255845 75.703133 0.0991849187287137 0.395183142077637 0.10616773831511 20.6233333333333
"13603" 7.193665 91.85336 1.20656187810517 76.125654 0.099884398286548 0.480314953568937 0.0960075868986396 22.6833333333333
"13604" 7.069026 91.07515 1.2065377698223 76.193892 0.0841887977212136 0.472686007799118 0.110273096624128 24.31
"13605" 6.887095 91.48778 1.20668143289248 76.344454 0.0903694228117951 0.496996286379694 0.0918744058988719 19.0833333333333
"13606" 6.935901 91.75181 1.20671678913082 76.448597 0.0977017982234752 0.459239998996713 0.116756459981968 15.1533333333333
"13607" 7.279554 91.70635 1.20658202662086 76.565236 0.109591013405492 0.393288996667889 0.138954206866505 12.97
"13608" 6.654255 91.6283 1.20699983251868 77.431704 0.123254729492633 0.387776990689413 0.121944307601028 10.5633333333333
"13609" 6.351839 90.2649 1.20718604699648 77.589008 0.093462964032936 0.435751074126515 0.116903667535398 10.9833333333333
"13610" 6.242068 88.66674 1.20652317552429 77.737192 0.0830682075235323 0.457447491453963 0.119470839322013 11.1666666666667
"13611" 6.088526 86.11394 1.20656588350477 78.039899 0.0813356467558815 0.425189254296012 0.0963367453082747 12.23
"13612" 6.42634 86.13025 1.20733149696371 78.345782 0.0717316077269488 0.377195374299641 0.125301579356585 15.1233333333333
"13613" 6.842618 88.12559 1.20654469638985 78.900218 0.0702439329508092 0.34908808423319 0.11933044850088 12.5633333333333
"13614" 6.810652 88.13087 1.20658542698435 79.669881 0.0712190110432892 0.35425778679765 0.115603916012063 11.3166666666667
"13615" 6.861031 86.16211 1.20643357999543 79.833139 0.0585096613030899 0.357387812543614 0.124016284653239 10.33
"13616" 6.466486 91.29047 1.20639477806613 79.824809 0.0655238409238031 0.459981740029549 0.0478193669499404 10.0966666666667
"13617" 6.031779 90.70337 1.20610087519901 79.819652 0.0832881973958263 0.396634591104606 0.0619804499344476 8.92333333333333
"13618" 5.859231 88.30418 1.20614235123415 80.145568 0.0565793872950222 0.400077981858265 0.0684860299741975 8.01
"13619" 5.505105 94.6428 1.2057945885278 80.014446 0.0997444008788207 0.552873252588736 0.0179111226687822 7.75666666666667
"13620" 3.698144 113.3472 1.20108061338316 80.645652 0.156104764984814 1.11844934109265 0.0200681673375259 10.2166666666667
"13621" 3.594275 103.2166 1.1946938678918 74.205062 0.0744325350731371 0.234158925823421 0.0834981250822929 3.67
"13622" 7.292402 246.8521 1.2002437097658 84.000041 0.0220075909144888 0.112842440155414 0.0714671760492663 6.91666666666667
"13623" 7.388091 248.0968 1.20121541760655 85.462403 0.0318384681509743 0.0132942709473714 0.162197366052925 13.4666666666667
"13624" 9.250146 241.0504 1.20752843834374 91.629447 0.0562281287235899 0.023250414725411 0.0582803016690531 18.3
"13625" 9.770677 242.342 1.2100776572452 92.323732 0.040124988268469 0.00119940490778697 0.0346620089128152 20.2833333333333
"13626" 9.280203 238.5606 1.21267651652382 92.624853 0.0602031442631158 0.0117269856901854 0.0279124652356754 15.7166666666667
"13627" 10.11191 237.0701 1.21762055271112 99.34137 0.0529832049533669 0.00736956352825815 0.0445374857004383 44.6333333333333
"13628" 8.984443 228.1193 1.2179088607461 99.461381 0.0521870971856575 0.00254420154590359 0.0192403235141342 48.8733333333333
"13629" 8.130828 227.2808 1.21791520498998 99.461381 0.0481989411164521 0.0154901296268692 0.0204936893936228 51.9833333333333
"13630" 8.706405 230.9169 1.21820077231423 99.471302 0.0326942291336091 0.0212980360309041 0.00520205846906347 52.3966666666667
"13631" 9.018574 234.1372 1.21729470628982 99.463167 0.0488251025051189 0.0411756816634563 0.0276654537162751 43.94
"13632" 8.466525 235.9459 1.21691090744215 99.459001 0.0592062741207284 0.0681988922409889 0.0425295090504579 35.35
"13633" 7.804914 235.2238 1.21686220443502 99.465944 0.0725784550604914 0.0423987752703474 0.0256495754069746 29.1033333333333
"13634" 8.064394 234.6221 1.21631528993466 99.467136 0.0587612782807983 0.079988206364292 0.0342915610294148 30.7266666666667
"13635" 9.014869 232.6655 1.21627091713281 99.463367 0.0389036490713287 0.0225651230064662 0.0492948515846543 37.83
"13636" 8.786344 229.5311 1.21609412199703 99.456621 0.0834073307396114 0.05995754829428 0.0347210439951603 38.2366666666667
"13637" 8.840893 226.4806 1.21714868182622 99.457412 0.0641010246363122 0.0540875779980318 0.0299729459917828 27.8666666666667
"13638" 8.822223 227.1907 1.21723060177665 99.457214 0.0637408734737265 0.0354178020510758 0.0326262832970252 30.13
"13639" 8.577852 226.0505 1.21683103964187 98.980739 0.0666670746942241 0.0636797914151964 0.0186520239521082 26.1033333333333
"13640" 9.019664 225.1497 1.21628196846706 97.063718 0.0614808933015687 0.0354907037146749 0.0395891819058221 35.47
"13641" 9.053603 226.8868 1.21543531759491 94.819191 0.066392120352527 0.0799319230160554 0.0511141810371802 27.9166666666667
"13642" 9.37201 228.0628 1.2149887034645 93.335998 0.0752740127251251 0.0803688708133115 0.0452749093237648 21.74
"13643" 9.55978 225.2173 1.21484946874384 91.739341 0.0826890053955217 0.108803024279228 0.06322813341218 23.2666666666667
"13644" 10.42335 227.166 1.21475812994019 90.403734 0.0577492744655029 0.0892765505984709 0.0547849464931224 23.61
"13645" 10.16944 227.6693 1.21457567874654 89.985576 0.0679844907880867 0.104777696556543 0.0430738584540605 31.4466666666667
"13646" 9.352475 225.4046 1.21454572865175 89.980221 0.0658780590164636 0.107406247913092 0.055324742568964 32.4866666666667
"13647" 8.903461 223.4767 1.21446357407168 90.195847 0.0780447962876459 0.0881788587365463 0.031159273712115 34.0533333333333
"13648" 8.958139 222.6077 1.21459074828503 90.551518 0.0952460103599643 0.0985960996353492 0.0623723328046638 33.0966666666667
"13649" 9.339146 220.7556 1.21464979542681 90.622135 0.0718241796412648 0.0816996022495091 0.0515829076913501 33.85
"13650" 9.048374 216.3597 1.2156563557727 90.848277 0.0999245831350472 0.125968258869982 0.0545143174574382 29.3166666666667
"13651" 8.397285 212.2866 1.21536058018057 91.272582 0.0703787593251867 0.0336342854966811 0.0289684958490514 30.16
"13652" 8.675322 211.223 1.21568015619144 91.051205 0.065603847326935 0.0738650473030381 0.0452600277726826 34.8233333333333
"13653" 9.350598 216.9236 1.2153690187261 90.887156 0.0729798030029737 0.19387863604404 0.0605684524528483 33.39
"13654" 10.39673 219.2538 1.2141921077571 90.58782 0.11026832475211 0.169815520565591 0.0852946216850583 39.45
"13655" 10.67028 217.6363 1.21411378600607 90.468402 0.0848616343713567 0.183253918910825 0.0577105220607312 40.9233333333333
"13656" 10.99062 218.3971 1.21410989646176 90.237501 0.0553474781222533 0.166236485422005 0.0500040356672028 49.1433333333333
"13657" 10.88796 218.9133 1.21369391621639 89.776695 0.0590001616464425 0.193313121402597 0.070495378195868 43.63
"13658" 11.60126 219.538 1.21356757329899 89.688817 0.0757732349762009 0.176319570574939 0.0641118338709718 43.1533333333333
"13659" 11.95491 220.5895 1.2135358659139 89.495213 0.0512398587693257 0.143735555162228 0.0794512354432663 47.3533333333333
"13660" 12.80593 225.293 1.21335663060267 89.422014 0.0508459049830821 0.129701979949446 0.0721930389917337 53.9466666666667
"13661" 12.84684 229.6039 1.21345878737474 89.658867 0.0761518785942691 0.138390793544608 0.0798820581082172 57.4033333333333
"13662" 12.30756 232.2449 1.21354760944292 89.565434 0.0472513804523399 0.160325853020025 0.0704383480117085 58.72
"13663" 12.42596 234.2135 1.2134890326791 89.988551 0.0452824087635885 0.117345760153791 0.0720816216957993 65.97
"13664" 11.66856 235.7466 1.21394689926562 90.022868 0.0473676700466896 0.139746119231385 0.0760176197672367 64.43
"13665" 10.0807 235.4106 1.21410159645719 90.420793 0.0902812007102681 0.183922906037106 0.0560061026583729 62.6666666666667
"13666" 10.101 236.365 1.21425790029287 91.162686 0.0583251361251361 0.173752185806999 0.0827504115580814 58.5133333333333
"13667" 10.08501 236.1933 1.21438670398382 91.442187 0.0607690225393926 0.157122387803166 0.0629778930251192 56.6833333333333
"13668" 9.947284 235.8307 1.21462225865937 91.784371 0.0496572531758418 0.143276676601648 0.0685046334741337 73.6866666666667
"13669" 9.297301 236.1782 1.21449961589682 92.009716 0.0638551553832666 0.191657014164562 0.0726433607208853 72.72
"13670" 8.59973 238.3817 1.21477921655466 92.330476 0.0368083532855101 0.108579664447641 0.0767874567581992 59.4266666666667
"13671" 8.166835 238.707 1.21465897324719 92.920816 0.0585827557431979 0.157968271110332 0.046723211464958 45.9033333333333
"13672" 8.439916 237.9324 1.21474063898386 93.2874 0.0479732025768977 0.123650782761382 0.0712259251031347 47.6
"13673" 8.038619 249.2467 1.2152609877758 93.608356 0.0662560447260904 0.11468484233581 0.0281190616764059 38.94
"13674" 7.349854 251.278 1.215476033619 93.611532 0.0590130361773173 0.166781923632869 0.0432012446976359 32.46
"13675" 7.313076 255.4454 1.21547260999565 93.540715 0.0437198929697982 0.247068262863053 0.0796388104543278 34.3033333333333
"13676" 6.509519 257.6952 1.21522222787926 93.220948 0.0888670268878545 0.344390440383788 0.083634226836354 31.7633333333333
"13677" 6.420566 262.2285 1.2149612557311 92.826395 0.0637719789812923 0.466599325730633 0.120295504157557 28.89
"13678" 7.352436 262.7057 1.21435852858743 91.704627 0.0505830992612516 0.285913025104646 0.12534548800731 30.48
"13679" 6.838336 260.9856 1.21417570245227 91.099607 0.0414740808290204 0.278271004174422 0.0816533476937004 25.2266666666667
"13680" 6.630838 262.6566 1.2138403726802 90.783608 0.0360493500218223 0.271251839268666 0.135057068187484 22.46
"13681" 6.315238 258.6499 1.2137955325405 90.916117 0.0465917674044905 0.285306091004207 0.115999471913504 13.8466666666667
"13682" 6.148365 256.1643 1.21375004130198 90.92165 0.0428977622506146 0.291870410616286 0.110518523634331 9.70333333333333
"13683" 5.84154 257.6446 1.21400290971392 91.132932 0.0607377164240936 0.34301384300086 0.116656137074157 10.0566666666667
"13684" 5.702289 259.4248 1.21398496709223 91.19621 0.0546050016054956 0.322477562670849 0.103145083710697 12.6833333333333
"13685" 5.623521 258.9873 1.21432783785158 91.492375 0.0584982789252498 0.318278778553608 0.110069611252746 11.4566666666667
"13686" 5.36279 257.7943 1.21432018993484 91.624091 0.070397628846179 0.32634486029069 0.116684358116789 8.42666666666667
"13687" 5.876265 255.9992 1.2151887285979 91.894464 0.062702243687104 0.20217900012445 0.0762557234265827 5.8
"13688" 6.416107 259.5271 1.21546329730572 92.22296 0.066033951740518 0.177418709871049 0.0614768370361633 6.26666666666667
"13689" 7.03568 266.2727 1.21590770361375 93.000164 0.0527010608782662 0.155701629697677 0.0896051180603716 6.51666666666667
"13690" 7.443185 269.0779 1.21546852884539 93.757927 0.0530373354954902 0.111258224416198 0.0668317566216339 7.32666666666667
"13691" 7.679841 269.9542 1.21604435757534 94.365724 0.0472940911146468 0.085044582631581 0.0577752359731609 6.11
"13692" 7.734727 270.5756 1.21648732144384 94.493272 0.0557600546211909 0.147426189718251 0.0967261635449155 7.72666666666667
"13693" 8.420317 277.5367 1.21586899536402 89.76777 0.0370193426209488 0.0607435564310365 0.125988599001657 6.84333333333333
"13694" 7.61591 274.3031 1.21552234758187 88.203049 0.0497678412691326 0.075017742591949 0.0589226020775595 8.68
"13695" 7.631628 277.1626 1.21693727629595 90.647726 0.0563973899147076 0.114469843604093 0.0887535855074908 14.9833333333333
"13696" 6.463984 280.4534 1.21704790016964 89.852867 0.0762843317681479 0.178197738584673 0.0879883604028263 23.19
"13697" 5.781939 281.5632 1.21704203867651 89.071102 0.0570537496158296 0.177857590530496 0.0918780175968425 22.5933333333333
"13698" 5.828099 280.8558 1.21695585525748 88.819573 0.0702084504741598 0.153630697559644 0.0831484585602818 30.9166666666667
"13699" 5.932482 281.6648 1.21705001264389 88.49425 0.0729006173132932 0.220603859397654 0.0875156575030003 26.7366666666667
"13700" 5.64697 283.1502 1.21690031315737 87.09953 0.083114342736016 0.220883773631901 0.0832859211836153 19.1
"13701" 5.33631 281.4539 1.21679295749333 86.203108 0.0677333213400271 0.206057018360079 0.0580135654694157 15.0233333333333
"13702" 5.68811 280.3565 1.21680468216983 85.630621 0.0848523499018127 0.155977391074413 0.0934252895969374 9.33
